timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1568212134667,3,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212134670,90,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,90,0,0
1568212134760,141,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,593,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,141,0,0
1568212134901,87,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6863,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,81,0,0
1568212134988,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1991,0,0,0,null,0,0,0
1568212135291,77,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0304?_l=en,77,0,0
1568212135672,1511,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4599,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=jefferymccarron,1510,0,0
1568212137183,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2048,0,0,0,null,0,0,0
1568212137484,1329,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1210954/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1329,0,0
1568212139115,736,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1210954/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,736,0,0
1568212139851,3,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,21,0,1,1,null,0,0,0
1568212139854,51,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,51,0,0
1568212139905,88,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,593,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,88,0,0
1568212139994,81,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6855,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,75,0,0
1568212140075,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1983,0,0,0,null,0,0,0
1568212140378,94,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0305?_l=en,94,0,0
1568212140773,1505,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4545,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=CFroman,1504,0,0
1568212142277,1,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2032,0,0,0,null,0,0,0
1568212142581,1234,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1075269/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1234,0,0
1568212144115,822,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1075269/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,822,0,0
1568212144938,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212144941,50,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,50,0,0
1568212144991,73,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,593,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,73,0,0
1568212145065,81,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6862,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,80,0,0
1568212145146,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1990,0,0,0,null,0,0,0
1568212145451,79,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0307?_l=en,79,0,0
1568212145831,1468,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4565,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=2210MDaugherty,1467,0,0
1568212147299,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2046,0,0,0,null,0,0,0
1568212147603,1150,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/111243/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1150,0,0
1568212149058,610,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/111243/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,610,0,0
1568212149669,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212149671,53,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,53,0,0
1568212149725,85,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,593,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,85,0,0
1568212149811,97,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6858,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,96,0,0
1568212149908,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1986,0,0,0,null,0,0,0
1568212150209,101,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0310?_l=en,101,0,0
1568212150612,1891,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4569,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0310DarrenM,1890,0,0
1568212152502,1,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2039,0,0,0,null,0,0,0
1568212152807,1398,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1316527/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1398,0,0
1568212154507,589,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1316527/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,589,0,0
1568212155097,3,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212155100,49,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,49,0,0
1568212155149,99,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,594,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,99,0,0
1568212155249,156,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6860,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,155,0,0
1568212155405,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1988,0,0,0,null,0,0,0
1568212155706,90,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0311?_l=en,90,0,0
1568212156100,1843,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4575,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=2783JGRIARTE,1841,0,0
1568212157942,1,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2042,0,0,0,null,0,0,0
1568212158246,1368,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1054540/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1368,0,0
1568212159920,754,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1054540/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,754,0,0
1568212160675,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212160677,71,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,71,0,0
1568212160749,106,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,596,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,106,0,0
1568212160856,109,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6859,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,108,0,0
1568212160965,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1987,0,0,0,null,0,0,0
1568212161270,79,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0312?_l=en,79,0,0
1568212161652,1775,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4515,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=3127jeffrey,1775,0,0
1568212163427,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2040,0,0,0,null,0,0,0
1568212163730,1691,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1240893/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1691,0,0
1568212165722,944,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1240893/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,944,0,0
1568212166667,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212166669,51,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,50,0,0
1568212166720,86,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,593,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,86,0,0
1568212166807,85,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6861,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,84,0,0
1568212166892,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1989,0,0,0,null,0,0,0
1568212167196,89,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0314?_l=en,89,0,0
1568212167587,1574,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4559,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0314SLourenco,1574,0,0
1568212169161,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2044,0,0,0,null,0,0,0
1568212169463,1437,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/105497/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1437,0,0
1568212171204,739,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/105497/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,739,0,0
1568212171944,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212171946,47,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,47,0,0
1568212171994,89,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,593,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,89,0,0
1568212172084,115,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6860,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,90,0,0
1568212172199,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1988,0,0,0,null,0,0,0
1568212172504,81,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0316?_l=en,81,0,0
1568212172891,1651,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4539,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0532pshepherd,1651,0,0
1568212174542,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2043,0,0,0,null,0,0,0
1568212174846,1323,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1150519/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1323,0,0
1568212176472,605,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1150519/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,604,0,0
1568212177077,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212177079,52,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,52,0,0
1568212177132,123,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,595,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,123,0,0
1568212177256,115,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6860,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,103,0,0
1568212177371,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1988,0,0,0,null,0,0,0
1568212177672,79,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0317?_l=en,79,0,0
1568212178054,1720,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4610,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=1345smeldrum,1719,0,0
1568212179772,1,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2042,0,0,0,null,0,0,0
1568212180073,1302,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1181028/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1302,0,0
1568212181681,615,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1181028/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,615,0,0
1568212182297,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212182300,55,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,55,0,0
1568212182356,219,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,593,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,219,0,0
1568212182576,96,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6859,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,84,0,0
1568212182672,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1987,0,0,0,null,0,0,0
1568212182973,98,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0320?_l=en,98,0,0
1568212183374,1641,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4544,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0320msawyer,1640,0,0
1568212185015,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2040,0,0,0,null,0,0,0
1568212185316,1180,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1534707/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1180,0,0
1568212186800,1154,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1534707/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1154,0,0
1568212187954,3,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212187957,387,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,387,0,0
1568212188344,190,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,595,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,190,0,0
1568212188535,264,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6860,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,170,0,0
1568212188799,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1988,0,0,0,null,0,0,0
1568212189102,191,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0321?_l=en,191,0,0
1568212189594,1785,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,7059,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0321michelle,1715,0,0
1568212191379,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2042,0,0,0,null,0,0,0
1568212191683,1946,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1000034/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1946,0,0
1568212193934,913,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1000034/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,913,0,0
1568212194848,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568212194851,56,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,56,0,0
1568212194908,195,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,593,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,195,0,0
1568212195104,867,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6855,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,861,0,0
1568212195971,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1983,0,0,0,null,0,0,0
1568212196275,209,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0322?_l=en,209,0,0
1568212196789,1953,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4507,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=3553Ago,1952,0,0
1568212198741,1,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2032,0,0,0,null,0,0,0
1568212199045,1743,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1280296/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1743,0,0
